,time,bettype,target,line,decimalodds
3441,2023-04-29 16:02:17.925208,Total,Under,+100,2.0
3442,2023-04-29 16:02:17.925208,Moneyline,FLA Panthers,+195,2.95
3443,2023-04-29 16:02:17.925208,Moneyline,BOS Bruins,-230,1.43478261
3444,2023-04-29 16:02:17.925208,Puck Line,SEA Kraken,-135,1.74074075
3445,2023-04-29 16:02:17.925208,Puck Line,COL Avalanche,+115,2.15
3446,2023-04-29 16:02:17.925208,Total,Over,+100,2.0
3447,2023-04-29 16:02:17.925208,Total,Under,-120,1.83333334
3448,2023-04-29 16:02:17.925208,Moneyline,SEA Kraken,+180,2.8
3449,2023-04-29 16:02:17.925208,Moneyline,COL Avalanche,-210,1.47619048
3450,2023-04-29 16:03:09.712634,Puck Line,TOR Maple Leafs,-260,1.38461539
3451,2023-04-29 16:03:09.712634,Puck Line,TB Lightning,+220,3.2
3452,2023-04-29 16:03:09.712634,Total,Over,-110,1.90909091
3453,2023-04-29 16:03:09.712634,Total,Under,-110,1.90909091
3454,2023-04-29 16:03:09.712634,Moneyline,TOR Maple Leafs,-110,1.90909091
3455,2023-04-29 16:03:09.712634,Moneyline,TB Lightning,-110,1.90909091
3456,2023-04-29 16:03:09.712634,Puck Line,NJ Devils,-230,1.43478261
3457,2023-04-29 16:03:09.712634,Puck Line,NY Rangers,+195,2.95
3458,2023-04-29 16:03:09.712634,Total,Over,+105,2.05
3459,2023-04-29 16:03:09.712634,Total,Under,-125,1.8
3460,2023-04-29 16:03:09.712634,Moneyline,NJ Devils,+110,2.1
3461,2023-04-29 16:03:09.712634,Moneyline,NY Rangers,-130,1.76923077
3462,2023-04-29 16:03:09.712634,Puck Line,EDM Oilers,+140,2.4
3463,2023-04-29 16:03:09.712634,Puck Line,LA Kings,-165,1.60606061
3464,2023-04-29 16:03:09.712634,Total,Over,-130,1.76923077
3465,2023-04-29 16:03:09.712634,Total,Under,+110,2.1
3466,2023-04-29 16:03:09.712634,Moneyline,EDM Oilers,-170,1.5882353
3467,2023-04-29 16:03:09.712634,Moneyline,LA Kings,+145,2.45
3468,2023-04-29 16:03:09.712634,Puck Line,FLA Panthers,-125,1.8
3469,2023-04-29 16:03:09.712634,Puck Line,BOS Bruins,+105,2.05
3470,2023-04-29 16:03:09.712634,Total,Over,-120,1.83333334
3471,2023-04-29 16:03:09.712634,Total,Under,+100,2.0
3472,2023-04-29 16:03:09.712634,Moneyline,FLA Panthers,+195,2.95
3473,2023-04-29 16:03:09.712634,Moneyline,BOS Bruins,-230,1.43478261
3474,2023-04-29 16:03:09.712634,Puck Line,SEA Kraken,-135,1.74074075
3475,2023-04-29 16:03:09.712634,Puck Line,COL Avalanche,+115,2.15
3476,2023-04-29 16:03:09.712634,Total,Over,+100,2.0
3477,2023-04-29 16:03:09.712634,Total,Under,-120,1.83333334
3478,2023-04-29 16:03:09.712634,Moneyline,SEA Kraken,+180,2.8
3479,2023-04-29 16:03:09.712634,Moneyline,COL Avalanche,-210,1.47619048
3480,2023-04-29 16:04:01.035603,Puck Line,TOR Maple Leafs,-260,1.38461539
3481,2023-04-29 16:04:01.035603,Puck Line,TB Lightning,+220,3.2
3482,2023-04-29 16:04:01.035603,Total,Over,-110,1.90909091
3483,2023-04-29 16:04:01.035603,Total,Under,-110,1.90909091
3484,2023-04-29 16:04:01.035603,Moneyline,TOR Maple Leafs,-110,1.90909091
3485,2023-04-29 16:04:01.035603,Moneyline,TB Lightning,-110,1.90909091
3486,2023-04-29 16:04:01.035603,Puck Line,NJ Devils,-230,1.43478261
3487,2023-04-29 16:04:01.035603,Puck Line,NY Rangers,+195,2.95
3488,2023-04-29 16:04:01.035603,Total,Over,+105,2.05
3489,2023-04-29 16:04:01.035603,Total,Under,-125,1.8
3490,2023-04-29 16:04:01.035603,Moneyline,NJ Devils,+110,2.1
3491,2023-04-29 16:04:01.035603,Moneyline,NY Rangers,-130,1.76923077
3492,2023-04-29 16:04:01.035603,Puck Line,EDM Oilers,+140,2.4
3493,2023-04-29 16:04:01.035603,Puck Line,LA Kings,-165,1.60606061
3494,2023-04-29 16:04:01.035603,Total,Over,-130,1.76923077
3495,2023-04-29 16:04:01.035603,Total,Under,+110,2.1
3496,2023-04-29 16:04:01.035603,Moneyline,EDM Oilers,-170,1.5882353
3497,2023-04-29 16:04:01.035603,Moneyline,LA Kings,+145,2.45
3498,2023-04-29 16:04:01.035603,Puck Line,FLA Panthers,-125,1.8
3499,2023-04-29 16:04:01.035603,Puck Line,BOS Bruins,+105,2.05
3500,2023-04-29 16:04:01.035603,Total,Over,-120,1.83333334
3501,2023-04-29 16:04:01.035603,Total,Under,+100,2.0
3502,2023-04-29 16:04:01.035603,Moneyline,FLA Panthers,+195,2.95
3503,2023-04-29 16:04:01.035603,Moneyline,BOS Bruins,-230,1.43478261
3504,2023-04-29 16:04:01.035603,Puck Line,SEA Kraken,-135,1.74074075
3505,2023-04-29 16:04:01.035603,Puck Line,COL Avalanche,+115,2.15
3506,2023-04-29 16:04:01.035603,Total,Over,+100,2.0
3507,2023-04-29 16:04:01.035603,Total,Under,-120,1.83333334
3508,2023-04-29 16:04:01.035603,Moneyline,SEA Kraken,+180,2.8
3509,2023-04-29 16:04:01.035603,Moneyline,COL Avalanche,-210,1.47619048
3510,2023-04-29 16:04:53.497729,Puck Line,TOR Maple Leafs,-260,1.38461539
3511,2023-04-29 16:04:53.497729,Puck Line,TB Lightning,+220,3.2
3512,2023-04-29 16:04:53.497729,Total,Over,-110,1.90909091
3513,2023-04-29 16:04:53.497729,Total,Under,-110,1.90909091
3514,2023-04-29 16:04:53.497729,Moneyline,TOR Maple Leafs,-110,1.90909091
3515,2023-04-29 16:04:53.497729,Moneyline,TB Lightning,-110,1.90909091
3516,2023-04-29 16:04:53.497729,Puck Line,NJ Devils,-230,1.43478261
3517,2023-04-29 16:04:53.497729,Puck Line,NY Rangers,+195,2.95
3518,2023-04-29 16:04:53.497729,Total,Over,+105,2.05
3519,2023-04-29 16:04:53.497729,Total,Under,-125,1.8
3520,2023-04-29 16:04:53.497729,Moneyline,NJ Devils,+110,2.1
3521,2023-04-29 16:04:53.497729,Moneyline,NY Rangers,-130,1.76923077
3522,2023-04-29 16:04:53.497729,Puck Line,EDM Oilers,+140,2.4
3523,2023-04-29 16:04:53.497729,Puck Line,LA Kings,-165,1.60606061
3524,2023-04-29 16:04:53.497729,Total,Over,-130,1.76923077
3525,2023-04-29 16:04:53.497729,Total,Under,+110,2.1
3526,2023-04-29 16:04:53.497729,Moneyline,EDM Oilers,-170,1.5882353
3527,2023-04-29 16:04:53.497729,Moneyline,LA Kings,+145,2.45
3528,2023-04-29 16:04:53.497729,Puck Line,FLA Panthers,-125,1.8
3529,2023-04-29 16:04:53.497729,Puck Line,BOS Bruins,+105,2.05
3530,2023-04-29 16:04:53.497729,Total,Over,-120,1.83333334
3531,2023-04-29 16:04:53.497729,Total,Under,+100,2.0
3532,2023-04-29 16:04:53.497729,Moneyline,FLA Panthers,+195,2.95
3533,2023-04-29 16:04:53.497729,Moneyline,BOS Bruins,-230,1.43478261
3534,2023-04-29 16:04:53.497729,Puck Line,SEA Kraken,-135,1.74074075
3535,2023-04-29 16:04:53.497729,Puck Line,COL Avalanche,+115,2.15
3536,2023-04-29 16:04:53.497729,Total,Over,+100,2.0
3537,2023-04-29 16:04:53.497729,Total,Under,-120,1.83333334
3538,2023-04-29 16:04:53.497729,Moneyline,SEA Kraken,+180,2.8
3539,2023-04-29 16:04:53.497729,Moneyline,COL Avalanche,-210,1.47619048
3540,2023-04-29 16:05:39.786837,Puck Line,TOR Maple Leafs,-260,1.38461539
3541,2023-04-29 16:05:39.786837,Puck Line,TB Lightning,+220,3.2
3542,2023-04-29 16:05:39.786837,Total,Over,-110,1.90909091
3543,2023-04-29 16:05:39.786837,Total,Under,-110,1.90909091
3544,2023-04-29 16:05:39.786837,Moneyline,TOR Maple Leafs,-110,1.90909091
3545,2023-04-29 16:05:39.786837,Moneyline,TB Lightning,-110,1.90909091
3546,2023-04-29 16:05:39.786837,Puck Line,NJ Devils,-230,1.43478261
3547,2023-04-29 16:05:39.786837,Puck Line,NY Rangers,+195,2.95
3548,2023-04-29 16:05:39.786837,Total,Over,+105,2.05
3549,2023-04-29 16:05:39.786837,Total,Under,-125,1.8
3550,2023-04-29 16:05:39.786837,Moneyline,NJ Devils,+110,2.1
3551,2023-04-29 16:05:39.786837,Moneyline,NY Rangers,-130,1.76923077
3552,2023-04-29 16:05:39.786837,Puck Line,EDM Oilers,+140,2.4
3553,2023-04-29 16:05:39.786837,Puck Line,LA Kings,-165,1.60606061
3554,2023-04-29 16:05:39.786837,Total,Over,-130,1.76923077
3555,2023-04-29 16:05:39.786837,Total,Under,+110,2.1
3556,2023-04-29 16:05:39.786837,Moneyline,EDM Oilers,-170,1.5882353
3557,2023-04-29 16:05:39.786837,Moneyline,LA Kings,+145,2.45
3558,2023-04-29 16:05:39.786837,Puck Line,FLA Panthers,-125,1.8
3559,2023-04-29 16:05:39.786837,Puck Line,BOS Bruins,+105,2.05
3560,2023-04-29 16:05:39.786837,Total,Over,-120,1.83333334
3561,2023-04-29 16:05:39.786837,Total,Under,+100,2.0
3562,2023-04-29 16:05:39.786837,Moneyline,FLA Panthers,+195,2.95
3563,2023-04-29 16:05:39.786837,Moneyline,BOS Bruins,-230,1.43478261
3564,2023-04-29 16:05:39.786837,Puck Line,SEA Kraken,-135,1.74074075
3565,2023-04-29 16:05:39.786837,Puck Line,COL Avalanche,+115,2.15
3566,2023-04-29 16:05:39.786837,Total,Over,+100,2.0
3567,2023-04-29 16:05:39.786837,Total,Under,-120,1.83333334
3568,2023-04-29 16:05:39.786837,Moneyline,SEA Kraken,+180,2.8
3569,2023-04-29 16:05:39.786837,Moneyline,COL Avalanche,-210,1.47619048
3570,2023-04-29 16:06:35.102514,Puck Line,TOR Maple Leafs,-260,1.38461539
3571,2023-04-29 16:06:35.102514,Puck Line,TB Lightning,+220,3.2
3572,2023-04-29 16:06:35.102514,Total,Over,-110,1.90909091
3573,2023-04-29 16:06:35.102514,Total,Under,-110,1.90909091
3574,2023-04-29 16:06:35.102514,Moneyline,TOR Maple Leafs,-110,1.90909091
3575,2023-04-29 16:06:35.102514,Moneyline,TB Lightning,-110,1.90909091
3576,2023-04-29 16:06:35.102514,Puck Line,NJ Devils,-230,1.43478261
3577,2023-04-29 16:06:35.102514,Puck Line,NY Rangers,+195,2.95
3578,2023-04-29 16:06:35.102514,Total,Over,+105,2.05
3579,2023-04-29 16:06:35.102514,Total,Under,-125,1.8
3580,2023-04-29 16:06:35.102514,Moneyline,NJ Devils,+110,2.1
3581,2023-04-29 16:06:35.102514,Moneyline,NY Rangers,-130,1.76923077
3582,2023-04-29 16:06:35.102514,Puck Line,EDM Oilers,+140,2.4
3583,2023-04-29 16:06:35.102514,Puck Line,LA Kings,-165,1.60606061
3584,2023-04-29 16:06:35.102514,Total,Over,-130,1.76923077
3585,2023-04-29 16:06:35.102514,Total,Under,+110,2.1
3586,2023-04-29 16:06:35.102514,Moneyline,EDM Oilers,-170,1.5882353
3587,2023-04-29 16:06:35.102514,Moneyline,LA Kings,+145,2.45
3588,2023-04-29 16:06:35.102514,Puck Line,FLA Panthers,-125,1.8
3589,2023-04-29 16:06:35.102514,Puck Line,BOS Bruins,+105,2.05
3590,2023-04-29 16:06:35.102514,Total,Over,-120,1.83333334
3591,2023-04-29 16:06:35.102514,Total,Under,+100,2.0
3592,2023-04-29 16:06:35.102514,Moneyline,FLA Panthers,+195,2.95
3593,2023-04-29 16:06:35.102514,Moneyline,BOS Bruins,-230,1.43478261
3594,2023-04-29 16:06:35.102514,Puck Line,SEA Kraken,-135,1.74074075
3595,2023-04-29 16:06:35.102514,Puck Line,COL Avalanche,+115,2.15
3596,2023-04-29 16:06:35.102514,Total,Over,+100,2.0
3597,2023-04-29 16:06:35.102514,Total,Under,-120,1.83333334
3598,2023-04-29 16:06:35.102514,Moneyline,SEA Kraken,+180,2.8
3599,2023-04-29 16:06:35.102514,Moneyline,COL Avalanche,-210,1.47619048
3600,2023-04-29 16:07:26.464068,Puck Line,TOR Maple Leafs,-260,1.38461539
3601,2023-04-29 16:07:26.464068,Puck Line,TB Lightning,+220,3.2
3602,2023-04-29 16:07:26.464068,Total,Over,-110,1.90909091
3603,2023-04-29 16:07:26.464068,Total,Under,-110,1.90909091
3604,2023-04-29 16:07:26.464068,Moneyline,TOR Maple Leafs,-110,1.90909091
3605,2023-04-29 16:07:26.464068,Moneyline,TB Lightning,-110,1.90909091
3606,2023-04-29 16:07:26.464068,Puck Line,NJ Devils,-230,1.43478261
3607,2023-04-29 16:07:26.464068,Puck Line,NY Rangers,+195,2.95
3608,2023-04-29 16:07:26.464068,Total,Over,+105,2.05
3609,2023-04-29 16:07:26.464068,Total,Under,-125,1.8
3610,2023-04-29 16:07:26.464068,Moneyline,NJ Devils,+110,2.1
3611,2023-04-29 16:07:26.464068,Moneyline,NY Rangers,-130,1.76923077
3612,2023-04-29 16:07:26.464068,Puck Line,EDM Oilers,+140,2.4
3613,2023-04-29 16:07:26.464068,Puck Line,LA Kings,-165,1.60606061
